code,titlemerge
f.131137,Source_of_report_of_H04_(disorders_of_lachrymal_system)
f.131138,Date_H05_first_reported_(disorders_of_orbit)
f.131139,Source_of_report_of_H05_(disorders_of_orbit)
f.131140,Date_H06_first_reported_(disorders_of_lachrymal_system_and_orbit_in_diseases_classified_elsewhere)
f.131141,Source_of_report_of_H06_(disorders_of_lachrymal_system_and_orbit_in_diseases_classified_elsewhere)
f.131142,Date_H10_first_reported_(conjunctivitis)
f.131143,Source_of_report_of_H10_(conjunctivitis)
f.131144,Date_H11_first_reported_(other_disorders_of_conjunctiva)
f.131145,Source_of_report_of_H11_(other_disorders_of_conjunctiva)
f.131146,Date_H13_first_reported_(disorders_of_conjunctiva_in_diseases_classified_elsewhere)
f.131147,Source_of_report_of_H13_(disorders_of_conjunctiva_in_diseases_classified_elsewhere)
f.131148,Date_H15_first_reported_(disorders_of_sclera)
f.131149,Source_of_report_of_H15_(disorders_of_sclera)
f.131150,Date_H16_first_reported_(keratitis)
f.131151,Source_of_report_of_H16_(keratitis)
f.131152,Date_H17_first_reported_(corneal_scars_and_opacities)
f.131153,Source_of_report_of_H17_(corneal_scars_and_opacities)
f.131154,Date_H18_first_reported_(other_disorders_of_cornea)
f.131155,Source_of_report_of_H18_(other_disorders_of_cornea)
f.131156,Date_H19_first_reported_(disorders_of_sclera_and_cornea_in_diseases_classified_elsewhere)
f.131157,Source_of_report_of_H19_(disorders_of_sclera_and_cornea_in_diseases_classified_elsewhere)
f.131158,Date_H20_first_reported_(iridocyclitis)
f.131159,Source_of_report_of_H20_(iridocyclitis)
f.131160,Date_H21_first_reported_(other_disorders_of_iris_and_ciliary_body)
f.131161,Source_of_report_of_H21_(other_disorders_of_iris_and_ciliary_body)
f.131162,Date_H22_first_reported_(disorders_of_iris_and_ciliary_body_in_diseases_classified_elsewhere)
f.131163,Source_of_report_of_H22_(disorders_of_iris_and_ciliary_body_in_diseases_classified_elsewhere)
f.131164,Date_H25_first_reported_(senile_cataract)
f.131165,Source_of_report_of_H25_(senile_cataract)
f.131166,Date_H26_first_reported_(other_cataract)
f.131167,Source_of_report_of_H26_(other_cataract)
f.131168,Date_H27_first_reported_(other_disorders_of_lens)
f.131169,Source_of_report_of_H27_(other_disorders_of_lens)
f.131170,Date_H28_first_reported_(cataract_and_other_disorders_of_lens_in_diseases_classified_elsewhere)
f.131171,Source_of_report_of_H28_(cataract_and_other_disorders_of_lens_in_diseases_classified_elsewhere)
f.131172,Date_H30_first_reported_(chorioretinal_inflammation)
f.131173,Source_of_report_of_H30_(chorioretinal_inflammation)
f.131174,Date_H31_first_reported_(other_disorders_of_choroid)
f.131175,Source_of_report_of_H31_(other_disorders_of_choroid)
f.131176,Date_H32_first_reported_(chorioretinal_disorders_in_diseases_classified_elsewhere)
f.131177,Source_of_report_of_H32_(chorioretinal_disorders_in_diseases_classified_elsewhere)
f.131178,Date_H33_first_reported_(retinal_detachments_and_breaks)
f.131179,Source_of_report_of_H33_(retinal_detachments_and_breaks)
f.131180,Date_H34_first_reported_(retinal_vascular_occlusions)
f.131181,Source_of_report_of_H34_(retinal_vascular_occlusions)
f.131182,Date_H35_first_reported_(other_retinal_disorders)
f.131183,Source_of_report_of_H35_(other_retinal_disorders)
f.131184,Date_H36_first_reported_(retinal_disorders_in_diseases_classified_elsewhere)
f.131185,Source_of_report_of_H36_(retinal_disorders_in_diseases_classified_elsewhere)
f.131186,Date_H40_first_reported_(glaucoma)
f.131187,Source_of_report_of_H40_(glaucoma)
f.131188,Date_H42_first_reported_(glaucoma_in_diseases_classified_elsewhere)
f.131189,Source_of_report_of_H42_(glaucoma_in_diseases_classified_elsewhere)
f.131190,Date_H43_first_reported_(disorders_of_vitreous_body)
f.131191,Source_of_report_of_H43_(disorders_of_vitreous_body)
f.131192,Date_H44_first_reported_(disorders_of_globe)
f.131193,Source_of_report_of_H44_(disorders_of_globe)
f.131194,Date_H45_first_reported_(disorders_of_vitreous_body_and_globe_in_diseases_classified_elsewhere)
f.131195,Source_of_report_of_H45_(disorders_of_vitreous_body_and_globe_in_diseases_classified_elsewhere)
f.131196,Date_H46_first_reported_(optic_neuritis)
f.131197,Source_of_report_of_H46_(optic_neuritis)
f.131198,Date_H47_first_reported_(other_disorders_of_optic_[2nd]_nerve_and_visual_pathways)
f.131199,Source_of_report_of_H47_(other_disorders_of_optic_[2nd]_nerve_and_visual_pathways)
f.131200,Date_H48_first_reported_(disorders_of_optic_[2nd]_nerve_and_visual_pathways_in_diseases_classified_elsewhere)
f.131201,Source_of_report_of_H48_(disorders_of_optic_[2nd]_nerve_and_visual_pathways_in_diseases_classified_elsewhere)
f.131202,Date_H49_first_reported_(paralytic_strabismus)
f.131203,Source_of_report_of_H49_(paralytic_strabismus)
f.131204,Date_H50_first_reported_(other_strabismus)
f.131205,Source_of_report_of_H50_(other_strabismus)
f.131206,Date_H51_first_reported_(other_disorders_of_binocular_movement)
f.131207,Source_of_report_of_H51_(other_disorders_of_binocular_movement)
f.131208,Date_H52_first_reported_(disorders_of_refraction_and_accommodation)
f.131209,Source_of_report_of_H52_(disorders_of_refraction_and_accommodation)
f.131210,Date_H53_first_reported_(visual_disturbances)
f.131211,Source_of_report_of_H53_(visual_disturbances)
f.131212,Date_H54_first_reported_(blindness_and_low_vision)
f.131213,Source_of_report_of_H54_(blindness_and_low_vision)
f.131214,Date_H55_first_reported_(nystagmus_and_other_irregular_eye_movements)
f.131215,Source_of_report_of_H55_(nystagmus_and_other_irregular_eye_movements)
f.131216,Date_H57_first_reported_(other_disorders_of_eye_and_adnexa)
f.131217,Source_of_report_of_H57_(other_disorders_of_eye_and_adnexa)
f.131218,Date_H58_first_reported_(other_disorders_of_eye_and_adnexa_in_diseases_classified_elsewhere)
f.131219,Source_of_report_of_H58_(other_disorders_of_eye_and_adnexa_in_diseases_classified_elsewhere)
f.131220,Date_H59_first_reported_(postprocedural_disorders_of_eye_and_adnexa_not_elsewhere_classified)
f.131221,Source_of_report_of_H59_(postprocedural_disorders_of_eye_and_adnexa_not_elsewhere_classified)
f.131222,Date_H60_first_reported_(otitis_externa)
f.131223,Source_of_report_of_H60_(otitis_externa)
f.131224,Date_H61_first_reported_(other_disorders_of_external_ear)
f.131225,Source_of_report_of_H61_(other_disorders_of_external_ear)
f.131226,Date_H62_first_reported_(disorders_of_external_ear_in_diseases_classified_elsewhere)
f.131227,Source_of_report_of_H62_(disorders_of_external_ear_in_diseases_classified_elsewhere)
f.131228,Date_H65_first_reported_(nonsuppurative_otitis_media)
f.131229,Source_of_report_of_H65_(nonsuppurative_otitis_media)
f.131230,Date_H66_first_reported_(suppurative_and_unspecified_otitis_media)
f.131231,Source_of_report_of_H66_(suppurative_and_unspecified_otitis_media)
f.131232,Date_H67_first_reported_(otitis_media_in_diseases_classified_elsewhere)
f.131233,Source_of_report_of_H67_(otitis_media_in_diseases_classified_elsewhere)
f.131234,Date_H68_first_reported_(eustachian_salpingitis_and_obstruction)
f.131235,Source_of_report_of_H68_(eustachian_salpingitis_and_obstruction)
f.131236,Date_H69_first_reported_(other_disorders_of_eustachian_tube)
f.131237,Source_of_report_of_H69_(other_disorders_of_eustachian_tube)
f.131238,Date_H70_first_reported_(mastoiditis_and_related_conditions)
f.131239,Source_of_report_of_H70_(mastoiditis_and_related_conditions)
f.131240,Date_H71_first_reported_(cholesteatoma_of_middle_ear)
f.131241,Source_of_report_of_H71_(cholesteatoma_of_middle_ear)
f.131242,Date_H72_first_reported_(perforation_of_tympanic_membrane)
f.131243,Source_of_report_of_H72_(perforation_of_tympanic_membrane)
f.131244,Date_H73_first_reported_(other_disorders_of_tympanic_membrane)
f.131245,Source_of_report_of_H73_(other_disorders_of_tympanic_membrane)
f.131246,Date_H74_first_reported_(other_disorders_of_middle_ear_and_mastoid)
f.131247,Source_of_report_of_H74_(other_disorders_of_middle_ear_and_mastoid)
f.131248,Date_H75_first_reported_(other_disorders_of_middle_ear_and_mastoid_in_diseases_classified_elsewhere)
f.131249,Source_of_report_of_H75_(other_disorders_of_middle_ear_and_mastoid_in_diseases_classified_elsewhere)
f.131250,Date_H80_first_reported_(otosclerosis)
f.131251,Source_of_report_of_H80_(otosclerosis)
f.131252,Date_H81_first_reported_(disorders_of_vestibular_function)
f.131253,Source_of_report_of_H81_(disorders_of_vestibular_function)
f.131254,Date_H82_first_reported_(vertiginous_syndromes_in_diseases_classified_elsewhere)
f.131255,Source_of_report_of_H82_(vertiginous_syndromes_in_diseases_classified_elsewhere)
f.131256,Date_H83_first_reported_(other_diseases_of_inner_ear)
f.131257,Source_of_report_of_H83_(other_diseases_of_inner_ear)
f.131258,Date_H90_first_reported_(conductive_and_sensorineural_hearing_loss)
f.131259,Source_of_report_of_H90_(conductive_and_sensorineural_hearing_loss)
f.131260,Date_H91_first_reported_(other_hearing_loss)
f.131261,Source_of_report_of_H91_(other_hearing_loss)
f.131262,Date_H92_first_reported_(otalgia_and_effusion_of_ear)
f.131263,Source_of_report_of_H92_(otalgia_and_effusion_of_ear)
f.131264,Date_H93_first_reported_(other_disorders_of_ear_not_elsewhere_classified)
f.131265,Source_of_report_of_H93_(other_disorders_of_ear_not_elsewhere_classified)
f.131266,Date_H94_first_reported_(other_disorders_of_ear_in_diseases_classified_elsewhere)
f.131267,Source_of_report_of_H94_(other_disorders_of_ear_in_diseases_classified_elsewhere)
f.131268,Date_H95_first_reported_(postprocedural_disorders_of_ear_and_mastoid_process_not_elsewhere_classified)
f.131269,Source_of_report_of_H95_(postprocedural_disorders_of_ear_and_mastoid_process_not_elsewhere_classified)
f.131270,Date_I00_first_reported_(rheumatic_fever_without_mention_of_heart_involvement)
f.131271,Source_of_report_of_I00_(rheumatic_fever_without_mention_of_heart_involvement)
f.131272,Date_I01_first_reported_(rheumatic_fever_with_heart_involvement)
f.131273,Source_of_report_of_I01_(rheumatic_fever_with_heart_involvement)
f.131274,Date_I02_first_reported_(rheumatic_chorea)
f.131275,Source_of_report_of_I02_(rheumatic_chorea)
f.131276,Date_I05_first_reported_(rheumatic_mitral_valve_diseases)
f.131277,Source_of_report_of_I05_(rheumatic_mitral_valve_diseases)
f.131278,Date_I06_first_reported_(rheumatic_aortic_valve_diseases)
f.131279,Source_of_report_of_I06_(rheumatic_aortic_valve_diseases)
f.131280,Date_I07_first_reported_(rheumatic_tricuspid_valve_diseases)
f.131281,Source_of_report_of_I07_(rheumatic_tricuspid_valve_diseases)
f.131282,Date_I08_first_reported_(multiple_valve_diseases)
f.131283,Source_of_report_of_I08_(multiple_valve_diseases)
f.131284,Date_I09_first_reported_(other_rheumatic_heart_diseases)
f.131285,Source_of_report_of_I09_(other_rheumatic_heart_diseases)
f.131286,Date_I10_first_reported_(essential_(primary)_hypertension)
f.131287,Source_of_report_of_I10_(essential_(primary)_hypertension)
f.131288,Date_I11_first_reported_(hypertensive_heart_disease)
f.131289,Source_of_report_of_I11_(hypertensive_heart_disease)
f.131290,Date_I12_first_reported_(hypertensive_renal_disease)
f.131291,Source_of_report_of_I12_(hypertensive_renal_disease)
f.131292,Date_I13_first_reported_(hypertensive_heart_and_renal_disease)
f.131293,Source_of_report_of_I13_(hypertensive_heart_and_renal_disease)
f.131294,Date_I15_first_reported_(secondary_hypertension)
f.131295,Source_of_report_of_I15_(secondary_hypertension)
f.131296,Date_I20_first_reported_(angina_pectoris)
f.131297,Source_of_report_of_I20_(angina_pectoris)
f.131298,Date_I21_first_reported_(acute_myocardial_infarction)
f.131299,Source_of_report_of_I21_(acute_myocardial_infarction)
f.131300,Date_I22_first_reported_(subsequent_myocardial_infarction)
f.131301,Source_of_report_of_I22_(subsequent_myocardial_infarction)
f.131302,Date_I23_first_reported_(certain_current_complications_following_acute_myocardial_infarction)
f.131303,Source_of_report_of_I23_(certain_current_complications_following_acute_myocardial_infarction)
f.131304,Date_I24_first_reported_(other_acute_ischaemic_heart_diseases)
f.131305,Source_of_report_of_I24_(other_acute_ischaemic_heart_diseases)
f.131306,Date_I25_first_reported_(chronic_ischaemic_heart_disease)
f.131307,Source_of_report_of_I25_(chronic_ischaemic_heart_disease)
f.131308,Date_I26_first_reported_(pulmonary_embolism)
f.131309,Source_of_report_of_I26_(pulmonary_embolism)
f.131310,Date_I27_first_reported_(other_pulmonary_heart_diseases)
f.131311,Source_of_report_of_I27_(other_pulmonary_heart_diseases)
f.131312,Date_I28_first_reported_(other_diseases_of_pulmonary_vessels)
f.131313,Source_of_report_of_I28_(other_diseases_of_pulmonary_vessels)
f.131314,Date_I30_first_reported_(acute_pericarditis)
f.131315,Source_of_report_of_I30_(acute_pericarditis)
f.131316,Date_I31_first_reported_(other_diseases_of_pericardium)
f.131317,Source_of_report_of_I31_(other_diseases_of_pericardium)
f.131318,Date_I32_first_reported_(pericarditis_in_diseases_classified_elsewhere)
f.131319,Source_of_report_of_I32_(pericarditis_in_diseases_classified_elsewhere)
f.131320,Date_I33_first_reported_(acute_and_subacute_endocarditis)
f.131321,Source_of_report_of_I33_(acute_and_subacute_endocarditis)
f.131322,Date_I34_first_reported_(nonrheumatic_mitral_valve_disorders)
f.131323,Source_of_report_of_I34_(nonrheumatic_mitral_valve_disorders)
f.131324,Date_I35_first_reported_(nonrheumatic_aortic_valve_disorders)
f.131325,Source_of_report_of_I35_(nonrheumatic_aortic_valve_disorders)
f.131326,Date_I36_first_reported_(nonrheumatic_tricuspid_valve_disorders)
f.131327,Source_of_report_of_I36_(nonrheumatic_tricuspid_valve_disorders)
f.131328,Date_I37_first_reported_(pulmonary_valve_disorders)
f.131329,Source_of_report_of_I37_(pulmonary_valve_disorders)
f.131330,Date_I38_first_reported_(endocarditis_valve_unspecified)
f.131331,Source_of_report_of_I38_(endocarditis_valve_unspecified)
f.131332,Date_I39_first_reported_(endocarditis_and_heart_valve_disorders_in_diseases_classified_elsewhere)
f.131333,Source_of_report_of_I39_(endocarditis_and_heart_valve_disorders_in_diseases_classified_elsewhere)
f.131334,Date_I40_first_reported_(acute_myocarditis)
f.131335,Source_of_report_of_I40_(acute_myocarditis)
f.131336,Date_I41_first_reported_(myocarditis_in_diseases_classified_elsewhere)
f.131337,Source_of_report_of_I41_(myocarditis_in_diseases_classified_elsewhere)
f.131338,Date_I42_first_reported_(cardiomyopathy)
f.131339,Source_of_report_of_I42_(cardiomyopathy)
f.131340,Date_I43_first_reported_(cardiomyopathy_in_diseases_classified_elsewhere)
f.131341,Source_of_report_of_I43_(cardiomyopathy_in_diseases_classified_elsewhere)
f.131342,Date_I44_first_reported_(atrioventricular_and_left_bundle-branch_block)
f.131343,Source_of_report_of_I44_(atrioventricular_and_left_bundle-branch_block)
f.131344,Date_I45_first_reported_(other_conduction_disorders)
f.131345,Source_of_report_of_I45_(other_conduction_disorders)
f.131346,Date_I46_first_reported_(cardiac_arrest)
f.131347,Source_of_report_of_I46_(cardiac_arrest)
f.131348,Date_I47_first_reported_(paroxysmal_tachycardia)
f.131349,Source_of_report_of_I47_(paroxysmal_tachycardia)
f.131350,Date_I48_first_reported_(atrial_fibrillation_and_flutter)
f.131351,Source_of_report_of_I48_(atrial_fibrillation_and_flutter)
f.131352,Date_I49_first_reported_(other_cardiac_arrhythmias)
f.131353,Source_of_report_of_I49_(other_cardiac_arrhythmias)
f.131354,Date_I50_first_reported_(heart_failure)
f.131355,Source_of_report_of_I50_(heart_failure)
f.131356,Date_I51_first_reported_(complications_and_ill-defined_descriptions_of_heart_disease)
f.131357,Source_of_report_of_I51_(complications_and_ill-defined_descriptions_of_heart_disease)
f.131358,Date_I52_first_reported_(other_heart_disorders_in_diseases_classified_elsewhere)
f.131359,Source_of_report_of_I52_(other_heart_disorders_in_diseases_classified_elsewhere)
f.131360,Date_I60_first_reported_(subarachnoid_haemorrhage)
f.131361,Source_of_report_of_I60_(subarachnoid_haemorrhage)
f.131362,Date_I61_first_reported_(intracerebral_haemorrhage)
f.131363,Source_of_report_of_I61_(intracerebral_haemorrhage)
f.131364,Date_I62_first_reported_(other_nontraumatic_intracranial_haemorrhage)
f.131365,Source_of_report_of_I62_(other_nontraumatic_intracranial_haemorrhage)
f.131366,Date_I63_first_reported_(cerebral_infarction)
f.131367,Source_of_report_of_I63_(cerebral_infarction)
f.131368,Date_I64_first_reported_(stroke_not_specified_as_haemorrhage_or_infarction)
f.131369,Source_of_report_of_I64_(stroke_not_specified_as_haemorrhage_or_infarction)
f.131370,Date_I65_first_reported_(occlusion_and_stenosis_of_precerebral_arteries_not_resulting_in_cerebral_infarction)
f.131371,Source_of_report_of_I65_(occlusion_and_stenosis_of_precerebral_arteries_not_resulting_in_cerebral_infarction)
f.131372,Date_I66_first_reported_(occlusion_and_stenosis_of_cerebral_arteries_not_resulting_in_cerebral_infarction)
f.131373,Source_of_report_of_I66_(occlusion_and_stenosis_of_cerebral_arteries_not_resulting_in_cerebral_infarction)
f.131374,Date_I67_first_reported_(other_cerebrovascular_diseases)
f.131375,Source_of_report_of_I67_(other_cerebrovascular_diseases)
f.131376,Date_I68_first_reported_(cerebrovascular_disorders_in_diseases_classified_elsewhere)
f.131377,Source_of_report_of_I68_(cerebrovascular_disorders_in_diseases_classified_elsewhere)
f.131378,Date_I69_first_reported_(sequelae_of_cerebrovascular_disease)
f.131379,Source_of_report_of_I69_(sequelae_of_cerebrovascular_disease)
f.131380,Date_I70_first_reported_(atherosclerosis)
f.131381,Source_of_report_of_I70_(atherosclerosis)
f.131382,Date_I71_first_reported_(aortic_aneurysm_and_dissection)
f.131383,Source_of_report_of_I71_(aortic_aneurysm_and_dissection)
f.131384,Date_I72_first_reported_(other_aneurysm)
f.131385,Source_of_report_of_I72_(other_aneurysm)
f.131386,Date_I73_first_reported_(other_peripheral_vascular_diseases)
f.131387,Source_of_report_of_I73_(other_peripheral_vascular_diseases)
f.131388,Date_I74_first_reported_(arterial_embolism_and_thrombosis)
f.131389,Source_of_report_of_I74_(arterial_embolism_and_thrombosis)
f.131390,Date_I77_first_reported_(other_disorders_of_arteries_and_arterioles)
f.131391,Source_of_report_of_I77_(other_disorders_of_arteries_and_arterioles)
f.131392,Date_I78_first_reported_(diseases_of_capillaries)
f.131393,Source_of_report_of_I78_(diseases_of_capillaries)
f.131394,Date_I79_first_reported_(disorders_of_arteries_arterioles_and_capillaries_in_diseases_classified_elsewhere)
f.131395,Source_of_report_of_I79_(disorders_of_arteries_arterioles_and_capillaries_in_diseases_classified_elsewhere)
f.131396,Date_I80_first_reported_(phlebitis_and_thrombophlebitis)
f.131397,Source_of_report_of_I80_(phlebitis_and_thrombophlebitis)
f.131398,Date_I81_first_reported_(portal_vein_thrombosis)
f.131399,Source_of_report_of_I81_(portal_vein_thrombosis)
f.131400,Date_I82_first_reported_(other_venous_embolism_and_thrombosis)
f.131401,Source_of_report_of_I82_(other_venous_embolism_and_thrombosis)
f.131402,Date_I83_first_reported_(varicose_veins_of_lower_extremities)
f.131403,Source_of_report_of_I83_(varicose_veins_of_lower_extremities)
f.131404,Date_I84_first_reported_(haemorrhoids)
f.131405,Source_of_report_of_I84_(haemorrhoids)
f.131406,Date_I85_first_reported_(oesophageal_varices)
f.131407,Source_of_report_of_I85_(oesophageal_varices)
f.131408,Date_I86_first_reported_(varicose_veins_of_other_sites)
f.131409,Source_of_report_of_I86_(varicose_veins_of_other_sites)
f.131410,Date_I87_first_reported_(other_disorders_of_veins)
f.131411,Source_of_report_of_I87_(other_disorders_of_veins)
f.131412,Date_I88_first_reported_(nonspecific_lymphadenitis)
f.131413,Source_of_report_of_I88_(nonspecific_lymphadenitis)
f.131414,Date_I89_first_reported_(other_non-infective_disorders_of_lymphatic_vessels_and_lymph_nodes)
f.131415,Source_of_report_of_I89_(other_non-infective_disorders_of_lymphatic_vessels_and_lymph_nodes)
f.131416,Date_I95_first_reported_(hypotension)
f.131417,Source_of_report_of_I95_(hypotension)
f.131418,Date_I97_first_reported_(postprocedural_disorders_of_circulatory_system_not_elsewhere_classified)
f.131419,Source_of_report_of_I97_(postprocedural_disorders_of_circulatory_system_not_elsewhere_classified)
f.131420,Date_I98_first_reported_(other_disorders_of_circulatory_system_in_diseases_classified_elsewhere)
f.131421,Source_of_report_of_I98_(other_disorders_of_circulatory_system_in_diseases_classified_elsewhere)
f.131422,Date_I99_first_reported_(other_and_unspecified_disorders_of_circulatory_system)
f.131423,Source_of_report_of_I99_(other_and_unspecified_disorders_of_circulatory_system)
f.131424,Date_J00_first_reported_(acute_nasopharyngitis_[common_cold])
f.131425,Source_of_report_of_J00_(acute_nasopharyngitis_[common_cold])
f.131426,Date_J01_first_reported_(acute_sinusitis)
f.131427,Source_of_report_of_J01_(acute_sinusitis)
f.131428,Date_J02_first_reported_(acute_pharyngitis)
f.131429,Source_of_report_of_J02_(acute_pharyngitis)
f.131430,Date_J03_first_reported_(acute_tonsillitis)
f.131431,Source_of_report_of_J03_(acute_tonsillitis)
f.131432,Date_J04_first_reported_(acute_laryngitis_and_tracheitis)
f.131433,Source_of_report_of_J04_(acute_laryngitis_and_tracheitis)
f.131434,Date_J05_first_reported_(acute_obstructive_laryngitis_[croup]_and_epiglottitis)
f.131435,Source_of_report_of_J05_(acute_obstructive_laryngitis_[croup]_and_epiglottitis)
f.131436,Date_J06_first_reported_(acute_upper_respiratory_infections_of_multiple_and_unspecified_sites)
f.131437,Source_of_report_of_J06_(acute_upper_respiratory_infections_of_multiple_and_unspecified_sites)
f.131438,Date_J09_first_reported_(influenza_due_to_certain_identified_influenza_virus)
f.131439,Source_of_report_of_J09_(influenza_due_to_certain_identified_influenza_virus)
f.131440,Date_J10_first_reported_(influenza_due_to_identified_influenza_virus)
f.131441,Source_of_report_of_J10_(influenza_due_to_identified_influenza_virus)
f.131442,Date_J11_first_reported_(influenza_virus_not_identified)
f.131443,Source_of_report_of_J11_(influenza_virus_not_identified)
f.131444,Date_J12_first_reported_(viral_pneumonia_not_elsewhere_classified)
f.131445,Source_of_report_of_J12_(viral_pneumonia_not_elsewhere_classified)
f.131446,Date_J13_first_reported_(pneumonia_due_to_streptococcus_pneumoniae)
f.131447,Source_of_report_of_J13_(pneumonia_due_to_streptococcus_pneumoniae)
f.131448,Date_J14_first_reported_(pneumonia_due_to_haemophilus_influenzae)
f.131449,Source_of_report_of_J14_(pneumonia_due_to_haemophilus_influenzae)
f.131450,Date_J15_first_reported_(bacterial_pneumonia_not_elsewhere_classified)
f.131451,Source_of_report_of_J15_(bacterial_pneumonia_not_elsewhere_classified)
f.131452,Date_J16_first_reported_(pneumonia_due_to_other_infectious_organisms_not_elsewhere_classified)
f.131453,Source_of_report_of_J16_(pneumonia_due_to_other_infectious_organisms_not_elsewhere_classified)
f.131454,Date_J17_first_reported_(pneumonia_in_diseases_classified_elsewhere)
f.131455,Source_of_report_of_J17_(pneumonia_in_diseases_classified_elsewhere)
f.131456,Date_J18_first_reported_(pneumonia_organism_unspecified)
f.131457,Source_of_report_of_J18_(pneumonia_organism_unspecified)
f.131458,Date_J20_first_reported_(acute_bronchitis)
f.131459,Source_of_report_of_J20_(acute_bronchitis)
f.131460,Date_J21_first_reported_(acute_bronchiolitis)
f.131461,Source_of_report_of_J21_(acute_bronchiolitis)
f.131462,Date_J22_first_reported_(unspecified_acute_lower_respiratory_infection)
f.131463,Source_of_report_of_J22_(unspecified_acute_lower_respiratory_infection)
f.131464,Date_J30_first_reported_(vasomotor_and_allergic_rhinitis)
f.131465,Source_of_report_of_J30_(vasomotor_and_allergic_rhinitis)
f.131466,Date_J31_first_reported_(chronic_rhinitis_nasopharyngitis_and_pharyngitis)
f.131467,Source_of_report_of_J31_(chronic_rhinitis_nasopharyngitis_and_pharyngitis)
f.131468,Date_J32_first_reported_(chronic_sinusitis)
f.131469,Source_of_report_of_J32_(chronic_sinusitis)
f.131470,Date_J33_first_reported_(nasal_polyp)
f.131471,Source_of_report_of_J33_(nasal_polyp)
f.131472,Date_J34_first_reported_(other_disorders_of_nose_and_nasal_sinuses)
f.131473,Source_of_report_of_J34_(other_disorders_of_nose_and_nasal_sinuses)
f.131474,Date_J35_first_reported_(chronic_diseases_of_tonsils_and_adenoids)
f.131475,Source_of_report_of_J35_(chronic_diseases_of_tonsils_and_adenoids)
f.131476,Date_J36_first_reported_(peritonsillar_abscess)
f.131477,Source_of_report_of_J36_(peritonsillar_abscess)
f.131478,Date_J37_first_reported_(chronic_laryngitis_and_laryngotracheitis)
f.131479,Source_of_report_of_J37_(chronic_laryngitis_and_laryngotracheitis)
f.131480,Date_J38_first_reported_(diseases_of_vocal_cords_and_larynx_not_elsewhere_classified)
f.131481,Source_of_report_of_J38_(diseases_of_vocal_cords_and_larynx_not_elsewhere_classified)
f.131482,Date_J39_first_reported_(other_diseases_of_upper_respiratory_tract)
f.131483,Source_of_report_of_J39_(other_diseases_of_upper_respiratory_tract)
f.131484,Date_J40_first_reported_(bronchitis_not_specified_as_acute_or_chronic)
f.131485,Source_of_report_of_J40_(bronchitis_not_specified_as_acute_or_chronic)
f.131486,Date_J41_first_reported_(simple_and_mucopurulent_chronic_bronchitis)
f.131487,Source_of_report_of_J41_(simple_and_mucopurulent_chronic_bronchitis)
f.131488,Date_J42_first_reported_(unspecified_chronic_bronchitis)
f.131489,Source_of_report_of_J42_(unspecified_chronic_bronchitis)
f.131490,Date_J43_first_reported_(emphysema)
f.131491,Source_of_report_of_J43_(emphysema)
f.131492,Date_J44_first_reported_(other_chronic_obstructive_pulmonary_disease)
f.131493,Source_of_report_of_J44_(other_chronic_obstructive_pulmonary_disease)
f.131494,Date_J45_first_reported_(asthma)
f.131495,Source_of_report_of_J45_(asthma)
f.131496,Date_J46_first_reported_(status_asthmaticus)
f.131497,Source_of_report_of_J46_(status_asthmaticus)
f.131498,Date_J47_first_reported_(bronchiectasis)
f.131499,Source_of_report_of_J47_(bronchiectasis)
f.131500,Date_J60_first_reported_(coalworker's_pneumoconiosis)
f.131501,Source_of_report_of_J60_(coalworker's_pneumoconiosis)
f.131502,Date_J61_first_reported_(pneumoconiosis_due_to_asbestos_and_other_mineral_fibres)
f.131503,Source_of_report_of_J61_(pneumoconiosis_due_to_asbestos_and_other_mineral_fibres)
f.131504,Date_J62_first_reported_(pneumoconiosis_due_to_dust_containing_silica)
f.131505,Source_of_report_of_J62_(pneumoconiosis_due_to_dust_containing_silica)
f.131506,Date_J63_first_reported_(pneumoconiosis_due_to_other_inorganic_dusts)
f.131507,Source_of_report_of_J63_(pneumoconiosis_due_to_other_inorganic_dusts)
f.131508,Date_J64_first_reported_(unspecified_pneumoconiosis)
f.131509,Source_of_report_of_J64_(unspecified_pneumoconiosis)
f.131512,Date_J66_first_reported_(airway_disease_due_to_specific_organic_dust)
f.131513,Source_of_report_of_J66_(airway_disease_due_to_specific_organic_dust)
f.131514,Date_J67_first_reported_(hypersensitivity_pneumonitis_due_to_organic_dust)
f.131515,Source_of_report_of_J67_(hypersensitivity_pneumonitis_due_to_organic_dust)
f.131516,Date_J68_first_reported_(respiratory_conditions_due_to_inhalation_of_chemicals_gases_fumes_and_vapours)
f.131517,Source_of_report_of_J68_(respiratory_conditions_due_to_inhalation_of_chemicals_gases_fumes_and_vapours)
f.131518,Date_J69_first_reported_(pneumonitis_due_to_solids_and_liquids)
f.131519,Source_of_report_of_J69_(pneumonitis_due_to_solids_and_liquids)
f.131520,Date_J70_first_reported_(respiratory_conditions_due_to_other_external_agents)
f.131521,Source_of_report_of_J70_(respiratory_conditions_due_to_other_external_agents)
f.131522,Date_J80_first_reported_(adult_respiratory_distress_syndrome)
f.131523,Source_of_report_of_J80_(adult_respiratory_distress_syndrome)
f.131524,Date_J81_first_reported_(pulmonary_oedema)
f.131525,Source_of_report_of_J81_(pulmonary_oedema)
f.131526,Date_J82_first_reported_(pulmonary_eosinophilia_not_elsewhere_classified)
